User ID,Account Manager,VIP Lifecycle Stage,Onboard Date
5042409,Taine,Unhosted VIP,09/11/2025
5153391,Taine,Unhosted VIP,26/08/2025
5081767,Taine,Unhosted VIP,01/09/2025
5032179,Taine,Time-Out,25/08/2025
5162513,Taine,Unhosted VIP,05/09/2025
5147211,Taine,Unhosted VIP,05/09/2025
5081711,Taine,Unhosted VIP,05/09/2025
448792,Taine,Unhosted VIP,02/10/2025
5173120,Taine,Unhosted VIP,22/10/2025
5220804,Taine,Unhosted VIP,07/11/2025
5280368,Taine,Time-Out,01/01/2026
5048588,Taine,Unhosted VIP,18/12/2025
534094,Taine,Time-Out,26/01/2026
302546,Taine,Unhosted VIP,26/01/2026
5187934,Taine,Unhosted VIP,25/01/2026
5171635,Taine,Unhosted VIP,19/02/2026
5218696,Taine,Unhosted VIP,02/02/2026
5353369,Taine,Unhosted VIP,25/02/2026
5347155,Taine,Unhosted VIP,20/03/2026
5398438,Julie,Unhosted VIP,26/03/2026
5398390,Callum,Unhosted VIP,26/03/2026
5386650,Callum,Unhosted VIP,27/03/2026
5057535,Julie,Unhosted VIP,23/03/2026
5405066,Pearl,Unhosted VIP,27/03/2026
5403977,Julie,Unhosted VIP,27/03/2026
5404064,Roman,Unhosted VIP,01/04/2026
5407446,Roman,Unhosted VIP,01/04/2026
5407338,Taine,Unhosted VIP,30/03/2026
5406938,Callum,Unhosted VIP,30/03/2026
5398473,Pearl,Unhosted VIP,30/03/2026
5099950,Julie,Unhosted VIP,25/03/2026
648091,Julie,Unhosted VIP,25/03/2026
5404661,Roman,Unhosted VIP,01/04/2026
5109834,Pearl,Unhosted VIP,27/03/2026
5123905,Taine,Unhosted VIP,23/03/2026
5125590,Callum,Self Excluded,21/07/2025
5060737,Pearl,Unhosted VIP,16/04/2025
5112921,Callum,Self Excluded,24/06/2025
5058595,Pearl,Unhosted VIP,09/04/2025
5080164,Callum,Self Excluded,27/06/2025
5118794,Callum,Self Excluded,02/07/2025
5118814,Callum,Self Excluded,02/07/2025
5022121,Pearl,Self Excluded,15/04/2025
5123654,Callum,Self Excluded,11/07/2025
5128636,Pearl,Self Excluded,21/07/2025
537544,Pearl,Self Excluded,11/09/2024
5126115,Pearl,Unhosted VIP,29/07/2025
38672,Andre,Self Excluded,22/07/2025
355489,Pearl,Unhosted VIP,11/09/2024
5123070,Andre,Self Excluded,01/08/2025
5136142,Pearl,Unhosted VIP,01/08/2025
631269,Callum,Self Excluded,22/07/2025
5134327,Pearl,Unhosted VIP,31/07/2025
5127856,Pearl,Unhosted VIP,05/08/2025
375268,Pearl,Unhosted VIP,09/04/2025
5137602,Pearl,Unhosted VIP,01/08/2025
562773,Andre,Self Excluded,29/04/2025
5134035,Pearl,Unhosted VIP,28/07/2025
5078485,Andre,Self Excluded,04/06/2025
5120134,Callum,Self Excluded,24/07/2025
5143864,Callum,Self Excluded,01/08/2025
5109094,Callum,Self Excluded,28/07/2025
5054303,Pearl,Unhosted VIP,15/04/2025
5053168,Callum,Self Excluded,21/07/2025
5148406,Andre,Self Excluded,11/08/2025
5148409,Andre,Self Excluded,11/08/2025
5080256,Callum,Self Excluded,02/07/2025
5119885,Callum,Self Excluded,04/07/2025
527262,Andre,Self Excluded,29/04/2025
606294,Pearl,Unhosted VIP,25/07/2025
5132688,Callum,Self Excluded,25/07/2025
5072536,Andre,Self Excluded,02/05/2025
5090016,Callum,Self Excluded,02/07/2025
5139937,Andre,Self Excluded,04/08/2025
5108484,Andre,Self Excluded,07/08/2025
5086722,Callum,Self Excluded,16/07/2025
5051420,Taine,Self Excluded,19/08/2025
5079387,Pearl,Unhosted VIP,30/07/2025
5143506,Taine,Self Excluded,25/08/2025
5056072,Pearl,Unhosted VIP,09/04/2025
5038324,Andre,Self Excluded,11/08/2025
5156126,Taine,Self Excluded,25/08/2025
5140291,Pearl,Unhosted VIP,05/08/2025
5119469,Andre,Self Excluded,01/08/2025
5162064,Taine,Self Excluded,28/08/2025
5029025,Taine,Self Excluded,26/08/2025
5150688,Pearl,Unhosted VIP,18/08/2025
517434,Pearl,Unhosted VIP,30/07/2025
5105981,Callum,Self Excluded,15/08/2025
511434,Callum,Self Excluded,25/06/2025
5132242,Pearl,Unhosted VIP,28/07/2025
5089569,Callum,Self Excluded,25/08/2025
14577,Taine,Self Excluded,28/08/2025
5162708,Taine,Self Excluded,29/08/2025
5110832,Callum,Self Excluded,26/08/2025
5023168,Taine,Self Excluded,22/08/2025
5052862,Andre,Self Excluded,18/08/2025
372544,Pearl,Unhosted VIP,08/04/2025
5023659,Taine,Self Excluded,08/09/2025
5115832,Taine,Self Excluded,20/08/2025
5063313,Andre,Self Excluded,01/08/2025
5115420,Andre,Self Excluded,06/08/2025
392372,Taine,Self Excluded,05/09/2025
5037132,Callum,Self Excluded,20/06/2025
5034408,Callum,Self Excluded,24/06/2025
485234,Callum,Self Excluded,01/08/2025
5155297,Taine,Self Excluded,08/09/2025
5128271,Callum,Self Excluded,04/08/2025
5041713,Andre,Self Excluded,18/08/2025
5119091,Andre,Self Excluded,06/08/2025
259548,Callum,Self Excluded,06/06/2025
5131242,Andre,Self Excluded,11/08/2025
608618,Taine,Self Excluded,05/09/2025
5080244,Pearl,Unhosted VIP,31/07/2025
5049326,Pearl,Unhosted VIP,21/07/2025
5032098,Andre,Self Excluded,29/05/2025
5142072,Taine,Self Excluded,01/09/2025
5169429,Taine,Self Excluded,12/09/2025
5092877,Callum,Self Excluded,28/07/2025
5103892,Andre,Self Excluded,01/08/2025
5175444,Andre,Self Excluded,15/09/2025
614118,Pearl,Self Excluded,11/09/2025
220672,Andre,Self Excluded,26/05/2025
5103694,Andre,Self Excluded,26/05/2025
5133906,Pearl,Unhosted VIP,04/08/2025
434993,Callum,Self Excluded,19/06/2025
5162249,Pearl,Unhosted VIP,01/09/2025
608694,Taine,Self Excluded,21/08/2025
5125797,Callum,Self Excluded,21/07/2025
5045859,Callum,Self Excluded,01/08/2025
5104232,Taine,Self Excluded,05/09/2025
5144639,Taine,Self Excluded,03/09/2025
5159309,Taine,Self Excluded,25/08/2025
617257,Andre,Self Excluded,16/09/2025
5154724,Taine,Self Excluded,19/08/2025
5165927,Taine,Self Excluded,17/09/2025
5083082,Andre,Self Excluded,01/08/2025
5180023,Andre,Self Excluded,22/09/2025
374702,Pearl,Unhosted VIP,29/04/2025
5173925,Taine,Self Excluded,15/09/2025
5142599,Taine,Self Excluded,19/08/2025
5080267,Andre,Self Excluded,02/06/2025
5135861,Andre,Self Excluded,11/08/2025
5171573,Callum,Self Excluded,17/09/2025
5106256,Callum,Self Excluded,23/06/2025
5168565,Taine,Self Excluded,05/09/2025
5079229,Callum,Self Excluded,30/07/2025
5149477,Andre,Self Excluded,18/08/2025
5127007,Callum,Self Excluded,18/07/2025
5000078,Andre,Self Excluded,25/09/2025
5161452,Taine,Self Excluded,01/09/2025
5158191,Taine,Self Excluded,28/08/2025
464421,Taine,Self Excluded,04/09/2025
5146266,Callum,Self Excluded,25/08/2025
449964,Callum,Self Excluded,17/09/2025
5180308,Andre,Self Excluded,26/09/2025
5188018,Taine,Self Excluded,02/10/2025
87153,Taine,Self Excluded,01/10/2025
5183402,Andre,Self Excluded,24/09/2025
5127200,Andre,Self Excluded,07/08/2025
248750,Pearl,Unhosted VIP,09/04/2025
5170737,Taine,Self Excluded,11/09/2025
613154,Callum,Self Excluded,08/09/2025
5183556,Andre,Self Excluded,07/10/2025
425639,Taine,Self Excluded,29/09/2025
5063797,Andre,Self Excluded,04/09/2025
5129585,Taine,Self Excluded,19/08/2025
465587,Pearl,Unhosted VIP,08/04/2025
405080,Pearl,Unhosted VIP,23/09/2025
5052428,Callum,Self Excluded,09/10/2025
5111334,Callum,Self Excluded,17/06/2025
5124083,Callum,Self Excluded,14/07/2025
5193213,Andre,Self Excluded,06/10/2025
561482,Callum,Self Excluded,25/06/2025
615562,Taine,Self Excluded,09/10/2025
503314,Andre,Self Excluded,06/08/2025
5152337,Callum,Self Excluded,01/10/2025
5190877,Callum,Self Excluded,16/10/2025
5195096,Pearl,Self Excluded,13/10/2025
5197179,Taine,Self Excluded,16/10/2025
5188087,Pearl,Unhosted VIP,01/10/2025
5174137,Taine,Self Excluded,01/10/2025
5134123,Taine,Self Excluded,01/09/2025
5108789,Callum,Self Excluded,08/09/2025
5012034,Andre,Self Excluded,26/09/2025
5130690,Pearl,Self Excluded,20/10/2025
5133550,Pearl,Unhosted VIP,30/07/2025
5083517,Callum,Self Excluded,08/09/2025
5159882,Andre,Self Excluded,20/09/2025
5135698,Andre,Self Excluded,04/08/2025
217666,Taine,Self Excluded,21/08/2025
5053325,Callum,Self Excluded,26/06/2025
5131579,Callum,Self Excluded,16/09/2025
5171391,Callum,Self Excluded,01/10/2025
5177306,Andre,Self Excluded,20/09/2025
5194493,Andre,Self Excluded,06/10/2025
5204380,Taine,Self Excluded,20/10/2025
5084479,Andre,Self Excluded,27/10/2025
5202716,Pearl,Unhosted VIP,20/10/2025
5088462,Pearl,Unhosted VIP,16/09/2025
5183262,Andre,Self Excluded,26/09/2025
5139901,Andre,Self Excluded,04/08/2025
5122571,Callum,Self Excluded,22/10/2025
5119353,Callum,Self Excluded,09/07/2025
5134360,Taine,Self Excluded,17/10/2025
5155685,Taine,Self Excluded,21/10/2025
5207198,Taine,Self Excluded,27/10/2025
5193481,Pearl,Self Excluded,03/11/2025
5193941,Callum,Self Excluded,06/10/2025
5218789,Pearl,Self Excluded,03/11/2025
5114178,Andre,Self Excluded,27/06/2025
5069381,Callum,Self Excluded,06/06/2025
5166290,Taine,Self Excluded,06/11/2025
385718,Andre,Self Excluded,08/10/2025
5045692,Taine,Self Excluded,27/10/2025
5108493,Callum,Self Excluded,23/06/2025
5129533,Pearl,Unhosted VIP,01/08/2025
5100278,Pearl,Unhosted VIP,01/08/2025
5186216,Taine,Self Excluded,02/10/2025
5120718,Pearl,Self Excluded,20/10/2025
598034,Andre,Self Excluded,01/10/2025
5081697,Taine,Self Excluded,23/10/2025
5114064,Callum,Self Excluded,15/07/2025
5193027,Callum,Self Excluded,03/11/2025
5129186,Pearl,Unhosted VIP,07/11/2025
5051651,Callum,Self Excluded,22/09/2025
434024,Pearl,Unhosted VIP,03/09/2025
5079495,Callum,Self Excluded,12/11/2025
5119522,Taine,Self Excluded,08/10/2025
5196688,Andre,Self Excluded,05/11/2025
5142285,Callum,Self Excluded,06/11/2025
620501,Callum,Self Excluded,10/11/2025
5096818,Andre,Self Excluded,11/08/2025
603416,Andre,Self Excluded,10/11/2025
5158686,Callum,Self Excluded,25/08/2025
5214820,Callum,Self Excluded,03/11/2025
313441,Andre,Self Excluded,10/11/2025
5212200,Andre,Self Excluded,27/10/2025
5183262,Andre,Unhosted VIP,26/09/2025
5134360,Taine,Self Excluded,17/10/2025
5122571,Callum,Self Excluded,22/10/2025
5139901,Andre,Self Excluded,04/08/2025
5119353,Callum,Self Excluded,09/07/2025
5043750,Andre,Self Excluded,15/09/2025
5155685,Taine,Self Excluded,21/10/2025
5207198,Taine,Self Excluded,27/10/2025
5193941,Callum,Self Excluded,06/10/2025
5166290,Taine,Self Excluded,06/11/2025
5186216,Taine,Self Excluded,02/10/2025
5045692,Taine,Self Excluded,27/10/2025
385718,Andre,Self Excluded,08/10/2025
598034,Andre,Self Excluded,01/10/2025
5069381,Callum,Self Excluded,06/06/2025
5114178,Andre,Self Excluded,27/06/2025
5081697,Taine,Self Excluded,23/10/2025
5114064,Callum,Self Excluded,15/07/2025
5193027,Callum,Self Excluded,03/11/2025
5051651,Callum,Self Excluded,22/09/2025
608694,Taine,Self Excluded,21/08/2025
5079495,Callum,Self Excluded,12/11/2025
5119522,Taine,Self Excluded,08/10/2025
5196688,Andre,Self Excluded,05/11/2025
5142285,Callum,Self Excluded,06/11/2025
620501,Callum,Self Excluded,10/11/2025
5096818,Andre,Self Excluded,11/08/2025
603416,Andre,Self Excluded,10/11/2025
5158686,Callum,Self Excluded,25/08/2025
5214820,Callum,Self Excluded,03/11/2025
313441,Andre,Self Excluded,10/11/2025
5212200,Andre,Self Excluded,27/10/2025
614412,Pearl,Unhosted VIP,18/11/2025
5188867,Andre,Self Excluded,17/11/2025
5015230,Andre,Self Excluded,10/11/2025
5206254,Pearl,Unhosted VIP,22/10/2025
5233817,Taine,Self Excluded,19/11/2025
5222473,Taine,Self Excluded,11/11/2025
5155243,Taine,Self Excluded,26/08/2025
5067399,Andre,Self Excluded,29/04/2025
5064954,Taine,Self Excluded,15/09/2025
413176,Pearl,Unhosted VIP,11/11/2025
5231041,Pearl,Unhosted VIP,18/11/2025
604336,Taine,Self Excluded,24/11/2025
5124715,Andre,Self Excluded,18/11/2025
5137827,Taine,Self Excluded,12/09/2025
345311,Pearl,Unhosted VIP,11/09/2024
5247045,Andre,Self Excluded,25/11/2025
5250034,Andre,Self Excluded,29/11/2025
5251901,Andre,Self Excluded,01/12/2025
5237236,Taine,Self Excluded,19/11/2025
5247045,Andre,Self Excluded,25/11/2025
5192706,Andre,Self Excluded,21/11/2025
5069710,Andre,Self Excluded,10/11/2025
5222111,Andre,Self Excluded,06/11/2025
5053168,Andre,Self Excluded,21/07/2025
5290549,Andre,Self Excluded,05/01/2026
611571,Callum,Self Excluded,27/03/2026
5246026,Pearl,Unhosted VIP,25/11/2025
5244479,Callum,Self Excluded,24/11/2025
5243620,Taine,Self Excluded,24/11/2025
5234138,Callum,Self Excluded,25/11/2025
5232023,Taine,Self Excluded,25/11/2025
5229895,Callum,Self Excluded,14/11/2025
5223787,Callum,Self Excluded,07/11/2025
5204098,Callum,Self Excluded,17/10/2025
5175286,Callum,Self Excluded,28/09/2025
5154226,Taine,Self Excluded,04/11/2025
5137219,Taine,Self Excluded,02/10/2025
5083851,Callum,Self Excluded,24/11/2025
5038306,Callum,Self Excluded,26/09/2025
5059922,Callum,Self Excluded,08/09/2025
5141050,Taine,Self Excluded,05/09/2025
5224485,Callum,Self Excluded,11/11/2025
225397,Taine,Self Excluded,19/08/2025
411767,Pearl,Unhosted VIP,11/09/2024
5241268,Andre,Self Excluded,27/11/2025
5051371,Callum,Self Excluded,27/11/2025
5150688,Pearl,Unhosted VIP,18/08/2025
5257798,Andre,Self Excluded,07/12/2025
5181723,Taine,Self Excluded,04/12/2025
5128846,Taine,Self Excluded,01/09/2025
5105322,Callum,Self Excluded,29/10/2025
5083535,Pearl,Unhosted VIP,11/11/2025
540657,Andre,Self Excluded,18/11/2025
5149420,Andre,Self Excluded,15/08/2025
5121194,Pearl,Unhosted VIP,25/11/2025
5114084,Callum,Self Excluded,31/10/2025
5145653,Pearl,Self Excluded,20/10/2025
55809,Callum,Self Excluded,03/11/2025
5250774,Callum,Self Excluded,01/12/2025
5206347,Andre,Self Excluded,17/11/2025
5143884,Callum,Self Excluded,06/11/2025
597515,Pearl,Self Excluded,30/07/2025
5018616,Andre,Self Excluded,05/12/2025
5195479,Taine,Self Excluded,16/10/2025
5171642,Taine,Self Excluded,02/10/2025
5121368,Callum,Self Excluded,08/08/2025
5144167,Pearl,Unhosted VIP,17/09/2025
5033881,Andre,Self Excluded,17/12/2025
5139009,Callum,Self Excluded,03/11/2025
624575,Andre,Self Excluded,21/11/2025
5250641,Pearl,Unhosted VIP,17/12/2025
5214474,Pearl,Unhosted VIP,07/12/2025
5080967,Taine,Self Excluded,16/10/2025
25300,Taine,Self Excluded,02/10/2025
5255966,Andre,Self Excluded,15/12/2025
589178,Andre,Self Excluded,29/04/2025
5172536,Taine,Self Excluded,27/10/2025
5111818,Taine,Self Excluded,11/12/2025
5275828,Pearl,Unhosted VIP,23/12/2025
5171377,Taine,Self Excluded,28/11/2025
517120,Pearl,Unhosted VIP,18/12/2025
110264,Pearl,Unhosted VIP,26/09/2025
5141939,Taine,Self Excluded,16/10/2025
5038485,Pearl,Self Excluded,24/12/2025
5240064,Callum,Self Excluded,23/12/2025
5262787,Andre,Self Excluded,15/12/2025
5111642,Andre,Self Excluded,06/12/2025
456463,Callum,Self Excluded,23/12/2025
5051651,Callum,Self Excluded,22/09/2025
5188041,Pearl,Unhosted VIP,29/09/2025
5267525,Andre,Self Excluded,19/12/2028
5267762,Callum,Self Excluded,18/12/2025
5042291,Pearl,Unhosted VIP,06/11/2025
17009,Taine,Self Excluded,02/09/2025
5102382,Taine,Self Excluded,08/09/2025
5237422,Pearl,Self Excluded,24/11/2025
5262521,Andre,Self Excluded,15/12/2025
5281114,Andre,Self Excluded,01/01/2026
552723,Callum,Self Excluded,07/11/2025
5041246,Taine,Self Excluded,05/09/2025
379224,Pearl,Unhosted VIP,22/12/2025
5257723,Andre,Self Excluded,15/12/2025
5076178,Pearl,Unhosted VIP,30/07/2025
5121721,Pearl,Unhosted VIP,01/01/2026
5049308,Pearl,Unhosted VIP,01/10/2025
5078151,Taine,Self Excluded,08/01/2026
5252537,Andre,Unhosted VIP,15/01/2026
5400570,Julie,Unhosted VIP,27/03/2026
5403977,Julie,Self Excluded,05/04/2026
5345087,Julie,Time-Out,02/04/2026
5374154,Julie,Unhosted VIP,21/04/2026
5415408,Julie,Time-Out,05/04/2026
5257792,Julie,Time-Out,17/04/2026
5424595,Julie,Time-Out,13/04/2026
5210763,Julie,Time-Out,19/03/2026
5262656,Callum,Self Excluded,21/01/2026
5366232,Pearl,Unhosted VIP,04/03/2026
5409437,Julie,Self Excluded,09/04/2026
5410069,Andre,Self Excluded,05/04/2026
5279074,Andre,Self Excluded,12/01/2026
5466841,Taine,Self Excluded,09/05/2026
5162429,Roman,Self Excluded,01/04/2026
5081117,Roman,Hosted VIP,11/05/2026
5148817,Callum,Hosted VIP,15/05/2026
5371286,Roman,Hosted VIP,15/05/2026
5183317,Andre,Hosted VIP,11/05/2026
5126134,Callum,Hosted VIP,12/05/2026
5316202,Taine,Hosted VIP,15/05/2026
5472803,Julie,Hosted VIP,15/05/2026
5019095,Callum,Hosted VIP,15/05/2026
5404068,Pearl,Hosted VIP,26/03/2026
5474310,Callum,Hosted VIP,16/05/2026
5318954,Julie,Hosted VIP,16/05/2026
5352911,Julie,Hosted VIP,16/05/2026
522086,Taine,Hosted VIP,16/05/2026
5256846,Roman,Hosted VIP,16/05/2026
5431578,Callum,Hosted VIP,17/05/2026
5175955,Pearl,Hosted VIP,17/05/2026
5285210,Taine,Hosted VIP,17/05/2026
5208229,Pearl,Hosted VIP,17/05/2026
5437641,Julie,Hosted VIP,17/05/2026
5128846,Taine,Hosted VIP,17/05/2026
5476717,Roman,Hosted VIP,18/05/2026
5130954,Pearl,Hosted VIP,18/05/2026
5084493,Taine,Hosted VIP,18/05/2026
5370080,Taine,Hosted VIP,18/05/2026
5474642,Pearl,Hosted VIP,18/05/2026
5452576,Julie,Hosted VIP,18/05/2026
458949,Andre,Hosted VIP,18/05/2026
5307996,Callum,Hosted VIP,16/05/2026
5139975,Julie,Hosted VIP,06/04/2026
5084721,Callum,Time-Out,18/05/2026
5124083,Callum,Time-out,18/05/2026
5080710,Callum,Time-out,18/05/2026
5145487,Callum,Hosted VIP,19/05/2026
552428,Callum,Hosted VIP,19/05/2026
5079407,Roman,Hosted VIP,19/05/2026
5304461,Roman,Hosted VIP,19/05/2026
5306055,Taine,Hosted VIP,19/05/2026
5231851,Andre,Hosted VIP,19/05/2026
5052001,Callum,Hosted VIP,19/05/2026
617257,Callum,Hosted VIP,19/05/2026
5138120,Pearl,Hosted VIP,19/05/2026
5345290,Taine,Hosted VIP,19/05/2026
5432114,Callum,Hosted VIP,19/05/2026
5046643,Taine,Hosted VIP,19/05/2026
5040102,Callum,Hosted VIP,19/05/2026
5458920,Taine,Hosted VIP,19/05/2026
5049027,Taine,Hosted VIP,19/05/2026
5135792,Taine,Hosted VIP,19/05/2026
